season,team_id,team_name,W,L,win_pct,off_rating,def_rating,pace,fg3_pct,fg3a,reb_pct,rpg,stl,blk,stl_blk
2016-17,1610612759,San Antonio Spurs,61,21,0.744,110.3,102.9,94.86,0.391,23.5,0.511,43.9,8.0,5.9,13.9
2017-18,1610612759,San Antonio Spurs,47,35,0.573,107.1,104.1,95.7,0.352,24.1,0.508,44.2,7.7,5.6,13.3
2018-19,1610612759,San Antonio Spurs,48,34,0.585,112.2,110.6,98.88,0.392,25.3,0.501,44.7,6.1,4.7,10.8
2019-20,1610612759,San Antonio Spurs,32,39,0.451,111.7,112.6,101.14,0.376,28.5,0.495,44.6,7.3,5.5,12.8
2020-21,1610612759,San Antonio Spurs,33,39,0.458,110.5,112.0,99.45,0.35,28.4,0.485,43.9,7.0,5.1,12.1
2021-22,1610612759,San Antonio Spurs,34,48,0.415,111.9,111.7,100.51,0.352,32.0,0.494,45.3,7.6,4.9,12.5
2022-23,1610612759,San Antonio Spurs,22,60,0.268,109.7,119.6,102.07,0.345,32.2,0.495,43.7,7.0,3.9,10.9
2023-24,1610612759,San Antonio Spurs,22,60,0.268,109.3,115.6,101.8,0.347,36.4,0.492,44.2,7.1,6.3,13.4
2024-25,1610612759,San Antonio Spurs,34,48,0.415,113.5,116.3,100.08,0.357,39.6,0.485,43.7,8.2,5.5,13.7
2025-26,1610612759,San Antonio Spurs,62,20,0.756,118.7,110.4,100.72,0.359,37.9,0.521,47.0,7.5,5.5,13.0
1996-97,1610612760,Seattle SuperSonics,57,25,0.695,109.6,101.0,91.68,0.353,19.3,0.5,40.0,11.0,4.7,15.7
1997-98,1610612760,Seattle SuperSonics,61,21,0.744,110.1,102.3,90.96,0.395,19.2,0.481,38.5,9.8,4.6,14.4
1998-99,1610612760,Seattle SuperSonics,25,25,0.5,103.2,104.2,91.22,0.344,18.0,0.506,42.0,7.9,4.0,11.9
1999-00,1610612760,Seattle SuperSonics,45,37,0.549,104.0,103.1,94.74,0.339,19.6,0.491,43.0,8.0,4.2,12.2
2000-01,1610612760,Seattle SuperSonics,44,38,0.537,104.4,104.2,92.69,0.399,14.3,0.496,41.7,8.0,5.0,13.0
2001-02,1610612760,Seattle SuperSonics,45,37,0.549,107.3,104.1,90.35,0.378,15.8,0.49,40.3,8.5,4.4,12.9
2002-03,1610612760,Seattle SuperSonics,40,42,0.488,102.4,102.6,89.17,0.353,15.7,0.497,40.8,8.3,3.6,11.9
2003-04,1610612760,Seattle SuperSonics,37,45,0.451,105.6,106.4,91.34,0.373,23.6,0.479,39.3,8.1,4.7,12.8
2004-05,1610612760,Seattle SuperSonics,52,30,0.634,110.3,108.0,89.24,0.365,22.2,0.517,40.9,6.7,4.1,10.8
2005-06,1610612760,Seattle SuperSonics,35,47,0.427,109.4,112.7,93.04,0.371,19.9,0.495,39.6,7.6,3.7,11.3
2006-07,1610612760,Seattle SuperSonics,31,51,0.378,105.9,108.9,92.92,0.362,17.7,0.492,39.6,7.7,3.7,11.4
2007-08,1610612760,Seattle SuperSonics,20,62,0.244,99.6,108.3,97.32,0.333,11.5,0.502,44.6,6.5,4.9,11.4
1996-97,1610612761,Toronto Raptors,30,52,0.366,102.9,106.4,92.03,0.363,19.8,0.498,41.3,8.8,6.3,15.1
1997-98,1610612761,Toronto Raptors,16,66,0.195,99.4,108.9,94.36,0.343,13.2,0.466,40.7,9.4,8.1,17.5
1998-99,1610612761,Toronto Raptors,23,27,0.46,99.8,101.8,90.67,0.341,13.2,0.515,43.2,8.8,6.4,15.2
1999-00,1610612761,Toronto Raptors,45,37,0.549,102.7,102.8,94.3,0.363,14.3,0.499,43.3,8.1,6.6,14.7
2000-01,1610612761,Toronto Raptors,47,35,0.573,104.4,102.0,92.22,0.369,14.2,0.515,44.5,7.3,6.3,13.6
2001-02,1610612761,Toronto Raptors,42,40,0.512,101.1,101.7,90.02,0.349,13.5,0.503,42.1,8.4,5.6,14.0
2002-03,1610612761,Toronto Raptors,24,58,0.293,99.3,105.6,91.01,0.343,14.5,0.491,41.2,7.4,4.8,12.2
2003-04,1610612761,Toronto Raptors,33,49,0.402,95.3,98.8,88.24,0.356,15.8,0.471,39.6,7.4,4.9,12.3
2004-05,1610612761,Toronto Raptors,33,49,0.402,105.4,107.2,94.01,0.385,20.5,0.473,40.1,7.6,3.9,11.5
2005-06,1610612761,Toronto Raptors,27,55,0.329,107.9,111.2,92.33,0.375,19.8,0.484,38.5,6.5,3.3,9.8
2006-07,1610612761,Toronto Raptors,47,35,0.573,105.7,104.4,93.86,0.363,17.9,0.481,39.5,7.1,3.9,11.0
2007-08,1610612761,Toronto Raptors,41,41,0.5,108.9,105.6,91.35,0.392,17.8,0.489,40.1,7.0,4.1,11.1
2008-09,1610612761,Toronto Raptors,33,49,0.402,105.5,108.6,93.26,0.372,15.7,0.493,40.4,6.4,4.8,11.2
2009-10,1610612761,Toronto Raptors,40,42,0.488,110.2,112.2,93.94,0.371,17.0,0.495,40.4,5.7,4.7,10.4
2010-11,1610612761,Toronto Raptors,22,60,0.268,105.2,111.7,93.78,0.316,13.3,0.495,40.3,7.1,4.3,11.4
2011-12,1610612761,Toronto Raptors,23,43,0.348,99.6,103.6,90.19,0.34,16.3,0.503,42.0,6.5,4.9,11.4
2012-13,1610612761,Toronto Raptors,34,48,0.415,105.0,106.4,91.26,0.343,20.3,0.49,40.2,7.3,4.8,12.1
2013-14,1610612761,Toronto Raptors,48,34,0.585,107.9,104.6,92.48,0.372,23.4,0.505,42.5,7.0,4.2,11.2
2014-15,1610612761,Toronto Raptors,49,33,0.598,110.2,107.1,93.46,0.352,25.1,0.494,41.5,7.5,4.4,11.9
2015-16,1610612761,Toronto Raptors,56,26,0.683,109.3,104.8,93.35,0.37,23.4,0.52,43.4,7.8,5.5,13.3
2016-17,1610612761,Toronto Raptors,51,31,0.622,111.4,107.1,95.41,0.363,24.3,0.505,43.3,8.3,4.9,13.2
2017-18,1610612761,Toronto Raptors,59,23,0.72,113.0,105.3,98.02,0.358,33.0,0.502,44.0,7.6,6.1,13.7
2018-19,1610612761,Toronto Raptors,58,24,0.707,112.6,106.8,100.51,0.366,33.8,0.502,45.2,8.3,5.3,13.6
2019-20,1610612761,Toronto Raptors,53,19,0.736,110.8,104.7,101.19,0.374,37.0,0.496,45.4,8.8,5.0,13.8
2020-21,1610612761,Toronto Raptors,27,45,0.375,111.6,112.0,99.57,0.368,39.3,0.479,41.6,8.6,5.4,14.0
2021-22,1610612761,Toronto Raptors,48,34,0.585,112.1,109.9,96.63,0.349,34.2,0.508,45.3,9.0,4.6,13.6
2022-23,1610612761,Toronto Raptors,41,41,0.5,114.6,113.1,97.85,0.335,32.0,0.502,43.0,9.4,5.2,14.6
2023-24,1610612761,Toronto Raptors,25,57,0.305,111.8,118.1,99.91,0.347,33.1,0.484,42.7,7.7,4.7,12.4
2024-25,1610612761,Toronto Raptors,30,52,0.366,109.6,113.6,100.62,0.348,34.0,0.5,45.1,8.1,4.2,12.3
2025-26,1610612761,Toronto Raptors,46,36,0.561,115.0,112.1,99.22,0.354,32.1,0.496,42.1,8.8,4.8,13.600000000000001
1996-97,1610612762,Utah Jazz,64,18,0.78,112.4,102.6,91.1,0.37,11.0,0.518,40.2,9.1,5.1,14.2
1997-98,1610612762,Utah Jazz,62,20,0.756,110.9,103.8,90.55,0.372,8.2,0.529,41.1,7.9,5.0,12.9
1998-99,1610612762,Utah Jazz,37,13,0.74,104.2,96.7,88.37,0.361,7.8,0.516,41.3,8.0,5.5,13.5
1999-00,1610612762,Utah Jazz,55,27,0.671,105.7,101.1,90.84,0.385,10.4,0.516,41.0,7.7,5.4,13.1
2000-01,1610612762,Utah Jazz,53,29,0.646,106.1,100.9,91.08,0.381,10.4,0.519,40.6,8.1,5.6,13.7
2001-02,1610612762,Utah Jazz,44,38,0.537,103.8,102.9,91.75,0.333,10.3,0.521,42.2,9.1,6.4,15.5
2002-03,1610612762,Utah Jazz,47,35,0.573,103.7,101.1,90.78,0.349,7.8,0.519,41.5,8.6,5.7,14.3
2003-04,1610612762,Utah Jazz,42,40,0.512,100.0,101.3,88.26,0.321,9.6,0.529,41.2,7.1,6.0,13.1
2004-05,1610612762,Utah Jazz,26,56,0.317,102.9,107.3,90.02,0.328,9.3,0.518,40.1,6.6,4.6,11.2
2005-06,1610612762,Utah Jazz,41,41,0.5,102.4,105.1,89.4,0.336,11.3,0.526,42.1,6.4,6.0,12.4
2006-07,1610612762,Utah Jazz,51,31,0.622,108.6,105.6,92.81,0.335,12.9,0.534,42.5,7.0,4.1,11.1
2007-08,1610612762,Utah Jazz,54,28,0.659,112.1,104.9,94.64,0.372,13.4,0.521,40.9,8.7,4.3,13.0
2008-09,1610612762,Utah Jazz,48,34,0.585,108.5,105.8,94.47,0.349,13.7,0.505,41.0,8.8,4.6,13.4
2009-10,1610612762,Utah Jazz,53,29,0.646,109.7,104.0,94.68,0.364,14.7,0.52,42.2,8.2,4.9,13.1
2010-11,1610612762,Utah Jazz,39,43,0.476,107.0,108.8,92.03,0.346,15.3,0.496,39.5,7.7,5.9,13.6
2011-12,1610612762,Utah Jazz,36,30,0.545,105.5,104.9,92.53,0.323,12.8,0.519,44.2,8.3,5.8,14.1
2012-13,1610612762,Utah Jazz,43,39,0.524,105.4,105.6,92.05,0.366,16.9,0.51,42.0,8.4,6.3,14.7
2013-14,1610612762,Utah Jazz,25,57,0.305,102.4,110.1,92.32,0.344,19.2,0.497,41.2,7.0,4.5,11.5
2014-15,1610612762,Utah Jazz,38,44,0.463,104.2,104.1,91.1,0.343,21.7,0.524,44.0,7.6,6.0,13.6
2015-16,1610612762,Utah Jazz,40,42,0.488,105.0,103.2,91.66,0.355,23.9,0.517,43.2,7.7,5.2,12.9
2016-17,1610612762,Utah Jazz,51,31,0.622,109.0,104.7,92.09,0.372,26.0,0.514,43.2,6.7,5.0,11.7
2017-18,1610612762,Utah Jazz,48,34,0.585,107.4,103.0,96.58,0.366,29.6,0.509,43.3,8.6,5.1,13.7
2018-19,1610612762,Utah Jazz,50,32,0.61,110.3,105.3,100.84,0.356,34.0,0.522,46.4,8.1,5.9,14.0
2019-20,1610612762,Utah Jazz,44,28,0.611,111.8,109.3,99.15,0.38,35.2,0.512,44.9,6.1,4.1,10.2
2020-21,1610612762,Utah Jazz,52,20,0.722,116.5,107.5,99.37,0.389,43.0,0.529,48.3,6.6,5.2,11.8
2021-22,1610612762,Utah Jazz,49,33,0.598,116.2,110.0,97.5,0.36,40.3,0.525,46.3,7.2,4.9,12.1
2022-23,1610612762,Utah Jazz,37,45,0.451,115.3,116.0,101.02,0.353,37.8,0.512,45.9,6.1,5.2,11.3
2023-24,1610612762,Utah Jazz,31,51,0.378,114.5,119.6,100.26,0.354,36.5,0.521,45.5,6.5,5.6,12.1
2024-25,1610612762,Utah Jazz,17,65,0.207,110.2,119.4,100.85,0.35,39.8,0.508,45.4,6.8,4.4,11.2
2025-26,1610612762,Utah Jazz,22,60,0.268,112.7,120.8,103.54,0.345,36.7,0.492,43.8,8.9,3.8,12.7
1996-97,1610612763,Vancouver Grizzlies,14,68,0.171,99.1,110.1,89.7,0.349,15.5,0.469,38.8,8.0,5.7,13.7
1997-98,1610612763,Vancouver Grizzlies,19,63,0.232,102.4,110.2,93.6,0.362,11.0,0.496,41.4,7.5,4.3,11.8
1998-99,1610612763,Vancouver Grizzlies,8,42,0.16,97.1,106.3,90.29,0.327,9.1,0.49,40.2,8.4,4.0,12.4
1999-00,1610612763,Vancouver Grizzlies,22,60,0.268,100.7,106.7,92.46,0.361,11.0,0.501,40.6,7.4,4.2,11.6
2000-01,1610612763,Vancouver Grizzlies,23,59,0.28,98.2,104.2,93.03,0.343,11.5,0.484,40.5,7.1,4.4,11.5
1996-97,1610612764,Washington Bullets,44,38,0.537,105.2,103.7,93.52,0.331,12.2,0.503,41.8,8.7,4.9,13.6
1997-98,1610612764,Washington Wizards,42,40,0.512,103.9,103.2,92.98,0.339,11.5,0.501,42.2,8.4,4.6,13.0
1998-99,1610612764,Washington Wizards,18,32,0.36,99.8,102.1,91.11,0.309,11.6,0.488,40.0,7.9,3.9,11.8
1999-00,1610612764,Washington Wizards,29,53,0.354,101.8,105.2,94.33,0.376,10.9,0.506,42.7,7.2,4.7,11.9
2000-01,1610612764,Washington Wizards,19,63,0.232,99.4,106.2,93.97,0.324,10.3,0.502,41.3,7.7,4.7,12.4
2001-02,1610612764,Washington Wizards,37,45,0.451,102.9,104.5,89.93,0.388,9.6,0.504,42.0,7.0,4.3,11.3
2002-03,1610612764,Washington Wizards,37,45,0.451,101.5,102.6,89.46,0.312,9.9,0.496,40.4,7.6,4.8,12.4
2003-04,1610612764,Washington Wizards,25,57,0.305,97.2,102.9,93.9,0.342,15.5,0.496,42.8,8.9,5.0,13.9
2004-05,1610612764,Washington Wizards,45,37,0.549,105.4,105.9,94.8,0.343,18.3,0.497,42.8,8.7,4.2,12.9
2005-06,1610612764,Washington Wizards,42,40,0.512,107.7,105.8,93.68,0.357,17.0,0.499,41.2,8.0,4.1,12.1
2006-07,1610612764,Washington Wizards,41,41,0.5,108.7,109.1,95.33,0.348,19.7,0.489,41.2,7.7,4.6,12.3
2007-08,1610612764,Washington Wizards,43,39,0.524,107.6,107.9,90.85,0.356,19.7,0.503,41.6,7.7,4.8,12.5
2008-09,1610612764,Washington Wizards,19,63,0.232,104.0,112.1,92.26,0.33,14.6,0.495,40.1,7.5,4.5,12.0
2009-10,1610612764,Washington Wizards,26,56,0.317,103.1,108.3,92.6,0.353,14.9,0.501,41.8,6.0,5.1,11.1
2010-11,1610612764,Washington Wizards,23,59,0.28,101.3,109.1,94.76,0.332,14.4,0.488,41.3,8.1,6.1,14.2
2011-12,1610612764,Washington Wizards,20,46,0.303,100.0,104.9,93.59,0.32,16.3,0.489,41.7,8.0,6.3,14.3
2012-13,1610612764,Washington Wizards,29,53,0.354,99.3,101.6,93.23,0.365,18.2,0.491,43.2,7.3,4.6,11.9
2013-14,1610612764,Washington Wizards,44,38,0.537,104.9,103.6,94.18,0.38,20.8,0.498,42.2,8.1,4.6,12.7
2014-15,1610612764,Washington Wizards,46,36,0.561,103.0,102.4,94.29,0.36,16.8,0.514,44.7,7.3,4.6,11.9
2015-16,1610612764,Washington Wizards,41,41,0.5,104.5,105.1,99.16,0.358,24.2,0.49,41.8,8.6,3.9,12.5
2016-17,1610612764,Washington Wizards,49,33,0.598,110.4,108.8,97.94,0.372,24.8,0.501,42.9,8.5,4.1,12.6
2017-18,1610612764,Washington Wizards,43,39,0.524,108.1,107.7,97.67,0.375,26.5,0.504,43.1,7.9,4.3,12.2
2018-19,1610612764,Washington Wizards,32,50,0.39,110.2,112.9,102.23,0.341,33.3,0.477,42.4,8.3,4.6,12.9
2019-20,1610612764,Washington Wizards,25,47,0.347,110.2,114.7,103.38,0.368,32.6,0.478,42.0,8.0,4.3,12.3
2020-21,1610612764,Washington Wizards,34,38,0.472,110.7,112.3,104.67,0.351,29.0,0.494,45.2,7.3,4.1,11.4
2021-22,1610612764,Washington Wizards,35,47,0.427,110.2,113.6,97.8,0.342,30.6,0.494,43.1,6.4,5.0,11.4
2022-23,1610612764,Washington Wizards,35,47,0.427,113.7,114.9,99.16,0.356,31.7,0.505,43.6,6.8,5.2,12.0
2023-24,1610612764,Washington Wizards,15,67,0.183,110.2,118.9,103.07,0.348,35.5,0.459,41.1,7.6,5.1,12.7
2024-25,1610612764,Washington Wizards,18,64,0.22,105.8,118.0,101.82,0.335,39.1,0.476,43.7,7.6,5.1,12.7
2025-26,1610612764,Washington Wizards,17,65,0.207,109.7,121.5,102.49,0.359,36.4,0.471,41.9,8.0,5.5,13.5
